teamID,4W,4L,4PCT,4H,4R,4RA,4E,5W,5L,5PCT,5H,5R,5RA,5E,6W,6L,6PCT,6H,6R,6RA,6E,7W,7L,7PCT,7H,7R,7RA,7E,8W,8L,8PCT,8H,8R,8RA,8E,9W,9L,9PCT,9H,9R,9RA,9E,homeW,homeL,homePct,awayW,awayL,awayPct,totalW,totalL,totalPct,eloRating,g,ghome,r,ab,h,double,triple,hr,bb,so,sb,cs,ra,pythag,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,attendance,bpf,ppf,1NL2AL,decade,goose_eggs,broken_eggs,mehs,gpct,gwar,pythagdiff,playoffs,lg_win,ws_win
1995_LAD,3,2,0.6,16,6,6,0,11,17,0.392857143,37,21,21,0,18,10,0.642857143,41,23,23,4,13,13,0.5,69,28,28,7,16,14,0.533333333,50,24,24,3,16,10,0.615384615,70,36,36,12,39,33,0.541666667,39,33,0.541666667,78,66,0.541666667,1537.133322,144,72,634,4942,1303,191,31,140,468,1023,127,45,609,0.51839723,527,3.66,16,11,37,3885,1188,125,462,1060,130,120,0.97,2766251,91,91,1,1990,116,41,25,0.775,4.1708521,3.350798855,1,0,0
1995_MIL,4,1,0.8,39,28,28,7,11,16,0.407407407,94,54,54,7,11,15,0.423076923,51,28,28,4,16,12,0.571428571,122,48,48,10,16,14,0.533333333,132,66,66,16,6,21,0.222222222,47,19,19,5,33,39,0.458333333,32,40,0.444444444,65,79,0.451388889,1443.463394,144,72,740,5000,1329,249,42,128,502,800,105,40,747,0.495692745,689,4.82,7,4,31,3858,1391,146,603,699,105,186,0.98,1087560,105,105,2,1990,103,34,41,0.809,4.8391562,-6.379755214,0,0,0
1995_MIN,2,3,0.4,16,9,9,1,8,20,0.285714286,115,63,63,9,7,19,0.269230769,53,29,29,3,13,14,0.481481481,104,42,42,11,12,16,0.428571429,109,71,71,9,14,15,0.482758621,68,41,41,4,29,43,0.402777778,27,45,0.375,56,88,0.388888889,1457.748503,144,72,703,5005,1398,270,34,120,471,916,105,57,889,0.394227863,814,5.76,7,2,27,3816,1450,210,533,790,100,141,0.98,1057667,101,102,2,1990,70,32,23,0.744,0.2132085,-0.768812279,0,0,0
1995_NYM,2,3,0.4,23,15,15,3,11,17,0.392857143,44,24,24,3,10,17,0.37037037,87,44,44,9,12,15,0.444444444,106,51,51,11,16,12,0.571428571,70,35,35,6,17,11,0.607142857,82,36,36,2,40,32,0.555555556,29,43,0.402777778,69,75,0.479166667,1533.711955,144,72,657,4958,1323,218,34,125,446,994,58,39,618,0.527967746,557,3.88,9,9,36,3873,1296,133,401,901,115,125,0.97,1273183,96,97,1,1990,48,27,29,0.740,-1.855522,-7.027355422,0,0,0
1995_NYY,3,1,0.75,16,12,12,4,10,16,0.384615385,94,64,64,13,13,14,0.481481481,80,46,46,5,17,12,0.586206897,122,53,53,11,14,17,0.451612903,94,46,46,11,21,6,0.777777778,86,54,54,8,46,27,0.630136986,33,39,0.458333333,79,66,0.544827586,1563.50042,145,73,749,4947,1365,280,34,122,625,851,50,30,688,0.538786609,651,4.56,18,5,35,3852,1286,159,535,908,73,121,0.98,1705263,99,98,2,1990,83,31,26,0.779,2.1227468,0.875941743,1,0,0
1995_OAK,1,4,0.2,53,35,35,8,16,12,0.571428571,48,21,21,0,16,12,0.571428571,69,33,33,6,8,20,0.285714286,110,45,45,10,17,12,0.586206897,117,72,72,10,9,16,0.36,74,30,30,6,38,34,0.527777778,29,43,0.402777778,67,77,0.465277778,1466.281733,144,72,730,4916,1296,228,18,169,565,911,112,46,761,0.480982292,697,4.93,8,4,34,3819,1320,153,556,890,101,151,0.98,1174310,91,91,2,1990,85,31,23,0.777,1.8729749,-2.261450054,0,0,0
1995_PHI,2,2,0.5,18,8,8,1,21,7,0.75,26,16,16,0,15,12,0.555555556,43,20,20,2,9,20,0.310344828,95,59,59,9,13,16,0.448275862,55,25,25,6,9,17,0.346153846,81,34,34,4,35,37,0.486111111,34,38,0.472222222,69,75,0.479166667,1456.129828,144,72,615,4950,1296,263,30,94,497,884,72,25,658,0.469120282,603,4.21,8,8,41,3870,1241,134,538,980,96,139,0.98,2043598,100,101,1,1990,81,33,34,0.777,0.5232926,1.446679349,0,0,0
1995_PIT,1,3,0.25,33,13,13,2,11,15,0.423076923,53,35,35,6,12,15,0.444444444,128,73,73,13,12,16,0.428571429,124,56,56,11,13,18,0.419354839,131,67,67,18,8,19,0.296296296,84,36,36,2,31,41,0.430555556,27,45,0.375,58,86,0.402777778,1432.574561,144,72,629,4937,1281,245,27,125,456,972,84,55,736,0.428618243,666,4.7,11,7,29,3825,1407,130,477,871,121,138,0.97,905517,102,103,1,1990,103,40,42,0.784,1.2830744,-3.721026944,0,0,0
1995_SDP,4,1,0.8,0,0,0,0,10,18,0.357142857,67,36,36,5,16,10,0.615384615,80,41,41,8,11,17,0.392857143,74,33,33,6,15,13,0.535714286,41,22,22,5,14,14,0.5,51,27,27,10,40,32,0.555555556,30,42,0.416666667,70,74,0.486111111,1492.675266,144,72,668,4950,1345,231,20,116,447,872,124,46,672,0.497268676,589,4.13,6,10,35,3852,1242,142,512,1047,108,130,0.98,1041805,97,97,1,1990,18,14,9,0.659,-2.0811929,-1.606689311,0,0,0
1995_SEA,3,1,0.75,0,0,0,0,16,12,0.571428571,68,44,44,10,11,17,0.392857143,56,26,26,5,13,14,0.481481481,108,41,41,9,16,13,0.551724138,102,52,52,12,19,8,0.703703704,95,41,41,5,46,27,0.630136986,33,39,0.458333333,79,66,0.544827586,1552.505202,145,73,796,4996,1377,276,20,182,549,871,110,41,708,0.553394091,644,4.5,9,8,39,3868,1343,149,591,1068,104,108,0.98,1643203,101,101,2,1990,175,52,31,0.798,8.435642,-1.242143172,1,0,0
1995_SFG,2,3,0.4,12,10,10,0,16,13,0.551724138,86,46,46,6,12,14,0.461538462,58,28,28,6,9,18,0.333333333,73,35,35,6,15,14,0.517241379,42,19,19,6,13,14,0.481481481,77,38,38,5,37,35,0.513888889,30,42,0.416666667,67,77,0.465277778,1471.276566,144,72,652,4971,1256,229,33,152,472,1060,138,46,776,0.421012695,698,4.86,12,5,34,3879,1368,173,505,801,106,142,0.98,1241500,96,97,1,1990,138,53,41,0.772,2.1302081,6.374171907,0,0,0
1995_STL,2,3,0.4,38,18,18,5,12,17,0.413793103,47,30,30,1,11,16,0.407407407,144,81,81,14,12,15,0.444444444,64,27,27,7,12,16,0.428571429,125,64,64,19,13,13,0.5,66,30,30,1,39,33,0.541666667,23,48,0.323943662,62,81,0.433566434,1471.505691,143,72,563,4779,1182,238,24,107,436,920,79,46,658,0.429144283,575,4.09,4,6,38,3795,1290,135,445,842,113,156,0.98,1756727,99,100,1,1990,100,30,32,0.815,5.4700152,0.63236747,0,0,0
1995_TEX,2,3,0.4,24,14,14,1,16,12,0.571428571,130,71,71,7,17,10,0.62962963,75,38,38,5,9,18,0.333333333,97,41,41,7,15,14,0.517241379,127,79,79,10,14,13,0.518518519,73,30,30,5,41,31,0.569444444,33,39,0.458333333,74,70,0.513888889,1500.312837,144,72,691,4913,1304,247,24,138,526,877,90,47,720,0.481200406,665,4.66,14,4,34,3855,1385,152,514,838,98,156,0.98,1985910,103,103,2,1990,78,35,37,0.767,0.4240555,4.70714148,0,0,0
1995_TOR,3,2,0.6,0,0,0,0,11,16,0.407407407,56,29,29,8,9,16,0.36,102,60,60,7,15,14,0.517241379,100,47,47,8,11,18,0.379310345,75,34,34,5,7,21,0.25,75,47,47,7,29,43,0.402777778,27,45,0.375,56,88,0.388888889,1414.945926,144,72,642,5036,1309,275,27,140,492,906,75,16,777,0.413562064,701,4.88,16,8,22,3876,1336,145,654,894,97,131,0.98,2826483,99,100,2,1990,38,22,10,0.686,-2.1414722,-3.552937167,0,0,0
1995_WSN,3,2,0.6,41,17,17,5,16,13,0.551724138,67,37,37,5,10,16,0.384615385,91,44,44,9,14,14,0.5,104,57,57,9,13,15,0.464285714,59,31,31,6,10,17,0.37037037,81,41,41,3,31,41,0.430555556,35,37,0.486111111,66,78,0.458333333,1460.299266,144,72,621,4905,1268,265,24,118,400,901,120,49,638,0.48764672,586,4.11,7,9,42,3849,1286,128,416,950,109,119,0.98,1309618,104,103,1,1990,35,12,8,0.782,1.1318498,-4.221127653,0,0,0
1996_ANA,13,12,0.52,110,62,62,4,13,14,0.481481481,63,38,38,3,15,14,0.517241379,68,35,35,5,10,16,0.384615385,128,70,70,8,11,18,0.379310345,57,31,31,3,8,17,0.32,83,61,61,12,43,38,0.530864198,27,53,0.3375,70,91,0.434782609,1440.773805,161,81,762,5686,1571,256,24,192,527,974,53,39,943,0.40371511,849,5.31,12,8,38,4317,1546,219,662,1052,128,156,0.97,1820521,98,98,2,1990,146,58,29,0.751,2.8578089,5.001867292,0,0,0
1996_ATL,16,11,0.592592593,101,54,54,10,19,6,0.76,115,65,65,11,15,13,0.535714286,71,39,39,5,15,11,0.576923077,71,48,48,5,19,10,0.655172414,134,82,82,13,12,15,0.444444444,65,31,31,2,56,25,0.691358025,40,41,0.49382716,96,66,0.592592593,1536.637801,162,81,773,5614,1514,264,28,197,530,1032,83,43,648,0.580004212,578,3.54,14,9,46,4407,1372,120,451,1245,130,143,0.98,2901242,106,104,1,1990,87,36,34,0.771,1.188363,2.03931759,1,1,0
1996_BAL,14,12,0.538461538,41,16,16,3,14,10,0.583333333,84,51,51,4,14,15,0.482758621,86,47,47,4,11,16,0.407407407,83,53,53,8,19,11,0.633333333,111,68,68,7,16,11,0.592592593,149,79,79,9,43,39,0.524390244,45,36,0.555555556,88,75,0.539877301,1527.058059,163,82,949,5689,1557,299,29,257,645,915,76,40,903,0.522715809,840,5.15,13,2,44,4404,1604,209,597,1047,97,173,0.98,3646950,100,99,2,1990,46,20,19,0.765,0.420498,2.797323121,1,0,0
1996_BOS,7,19,0.269230769,46,25,25,5,14,12,0.538461538,117,63,63,3,13,14,0.481481481,84,40,40,6,13,13,0.5,56,23,23,2,22,9,0.709677419,67,29,29,4,16,10,0.615384615,76,36,36,3,47,34,0.580246914,38,43,0.469135802,85,77,0.524691358,1551.976535,162,81,928,5756,1631,308,31,209,642,1020,91,44,921,0.503463996,810,5,17,5,37,4374,1606,185,722,1165,135,152,0.97,2315231,101,101,2,1990,162,63,51,0.772,3.3260208,3.43883269,0,0,0
1996_CHC,13,14,0.481481481,64,42,42,9,9,17,0.346153846,93,50,50,7,16,11,0.592592593,98,48,48,12,14,12,0.538461538,65,28,28,2,15,13,0.535714286,119,70,70,13,9,19,0.321428571,77,57,57,6,43,38,0.530864198,33,48,0.407407407,76,86,0.469135802,1465.355966,162,81,772,5531,1388,267,19,175,523,1090,108,50,771,0.500593,705,4.36,10,11,34,4368,1447,184,546,1027,104,147,0.98,2219110,103,103,1,1990,102,25,33,0.844,7.4755905,-5.096066073,0,0,0
1996_CHW,15,9,0.625,109,75,75,4,17,10,0.62962963,101,51,51,8,14,14,0.5,54,30,30,5,12,15,0.444444444,66,38,38,7,15,15,0.5,153,81,81,11,12,13,0.48,95,59,59,4,44,37,0.543209877,41,40,0.50617284,85,77,0.524691358,1496.145673,162,81,898,5644,1586,284,33,195,701,927,105,41,794,0.556075233,735,4.53,7,5,43,4383,1529,174,616,1039,109,145,0.98,1676403,95,95,2,1990,103,42,43,0.777,1.0463644,-5.084187708,0,0,0
1996_CIN,9,16,0.36,51,24,24,4,10,12,0.454545455,95,55,55,11,17,11,0.607142857,83,42,42,9,16,12,0.571428571,74,48,48,4,15,17,0.46875,81,58,58,8,14,13,0.518518519,81,55,55,10,46,35,0.567901235,35,46,0.432098765,81,81,0.5,1510.926432,162,81,778,5455,1398,259,36,191,604,1134,171,63,773,0.502949686,694,4.33,6,8,52,4329,1447,167,591,1089,121,145,0.98,1861428,101,101,1,1990,162,56,37,0.780,4.7599979,-0.47784911,0,0,0
1996_CLE,16,8,0.666666667,93,67,67,4,19,9,0.678571429,116,64,64,9,14,14,0.5,71,36,36,6,16,11,0.592592593,63,35,35,6,15,13,0.535714286,125,63,63,8,19,7,0.730769231,91,49,49,9,51,29,0.6375,48,33,0.592592593,99,62,0.614906832,1570.512898,161,80,952,5681,1665,335,23,218,671,844,160,50,769,0.596440979,702,4.35,13,9,46,4356,1530,173,484,1033,124,156,0.98,3318174,99,98,2,1990,53,13,16,0.841,4.0639993,2.97300246,1,0,0
1996_COL,11,14,0.44,63,39,39,8,14,11,0.56,92,60,60,11,15,14,0.517241379,87,53,53,11,14,14,0.5,92,46,46,8,16,14,0.533333333,125,71,71,14,13,12,0.52,56,32,32,2,55,26,0.679012346,28,53,0.345679012,83,79,0.512345679,1504.691286,162,81,961,5590,1607,297,37,221,527,1108,201,66,964,0.498574029,885,5.6,5,5,34,4266,1597,198,624,932,149,167,0.97,3891014,123,124,1,1990,142,48,38,0.789,4.8290764,2.231007353,0,0,0
1996_DET,9,18,0.333333333,72,42,42,7,4,23,0.148148148,124,60,60,12,10,17,0.37037037,102,53,53,7,12,14,0.461538462,107,55,55,5,14,15,0.482758621,112,58,58,9,4,22,0.153846154,105,50,50,6,27,54,0.333333333,26,55,0.320987654,53,109,0.327160494,1389.726185,162,81,783,5530,1413,257,21,204,546,1268,87,50,1103,0.348177229,1015,6.38,10,4,22,4296,1699,241,784,957,135,157,0.97,1168610,100,102,2,1990,110,49,35,0.747,0.2264704,-3.404711132,0,0,0
1996_FLA,11,16,0.407407407,76,51,51,6,16,11,0.592592593,82,47,47,7,12,14,0.461538462,53,30,30,5,10,17,0.37037037,85,50,50,5,16,13,0.551724138,111,88,88,12,15,11,0.576923077,87,44,44,6,52,29,0.641975309,28,53,0.345679012,80,82,0.49382716,1517.614466,162,81,688,5498,1413,240,30,150,553,1122,99,46,703,0.490133896,633,3.95,8,13,41,4329,1386,113,598,1050,111,187,0.98,1746767,97,97,1,1990,164,59,37,0.773,3.5333301,0.598308825,0,0,0
1996_HOU,13,14,0.481481481,77,42,42,9,14,14,0.5,117,67,67,11,15,12,0.555555556,85,40,40,8,15,12,0.555555556,91,58,58,5,17,11,0.607142857,100,64,64,11,8,17,0.32,67,35,35,5,48,33,0.592592593,34,47,0.419753086,82,80,0.50617284,1487.530725,162,81,753,5508,1445,297,29,129,554,1057,180,63,792,0.47691443,704,4.38,13,4,35,4341,1541,154,539,1163,138,130,0.97,1975888,92,92,2,1990,122,51,29,0.748,1.6675366,4.739862278,0,0,0
1996_KCR,9,18,0.333333333,87,50,50,6,15,12,0.555555556,97,46,46,4,10,17,0.37037037,57,29,29,4,14,13,0.518518519,41,15,15,1,14,15,0.482758621,123,62,62,10,13,11,0.541666667,72,44,44,6,37,43,0.4625,38,43,0.469135802,75,86,0.465838509,1494.693324,161,80,746,5542,1477,286,38,123,529,943,195,85,786,0.476122406,733,4.55,17,8,35,4350,1563,176,460,926,111,184,0.98,1435997,99,100,2,1990,30,24,26,0.700,-3.6408772,-1.655707341,0,0,0
1996_LAD,14,14,0.5,46,28,28,6,15,12,0.555555556,80,43,43,6,13,14,0.481481481,125,84,84,16,15,11,0.576923077,75,47,47,5,17,10,0.62962963,110,59,59,13,16,11,0.592592593,56,29,29,3,47,34,0.580246914,43,38,0.530864198,90,72,0.555555556,1544.290383,162,81,703,5538,1396,215,33,150,516,1190,124,40,652,0.534400955,567,3.48,6,9,50,4398,1378,125,534,1212,125,143,0.98,3188454,93,92,1,1990,76,40,37,0.739,-2.8649536,3.427045302,1,0,0
1996_MIL,12,12,0.5,90,64,64,3,11,16,0.407407407,88,50,50,3,17,11,0.607142857,94,55,55,8,12,16,0.428571429,84,34,34,6,14,16,0.466666667,115,58,58,10,14,11,0.56,130,62,62,8,38,43,0.469135802,42,39,0.518518519,80,82,0.49382716,1507.556195,162,81,894,5662,1578,304,40,178,624,986,101,48,899,0.497448426,831,5.17,6,5,42,4341,1570,213,635,846,134,180,0.97,1327155,104,104,2,1990,126,36,53,0.833,7.4872406,-0.586645015,0,0,0
1996_MIN,13,12,0.52,58,27,27,5,10,16,0.384615385,98,49,49,8,15,13,0.535714286,70,36,36,5,13,14,0.481481481,63,41,41,6,16,14,0.533333333,130,63,63,11,11,15,0.423076923,81,50,50,4,39,43,0.475609756,39,41,0.4875,78,84,0.481481481,1480.203557,162,82,877,5673,1633,332,47,118,576,958,143,53,900,0.488158559,847,5.3,13,5,31,4317,1561,233,581,959,94,142,0.98,1437352,101,102,2,1990,53,12,18,0.855,4.3945075,-1.081686624,0,0,0
1996_NYM,11,13,0.458333333,97,49,49,7,11,17,0.392857143,57,30,30,5,15,13,0.535714286,105,52,52,9,15,13,0.535714286,88,56,56,8,8,20,0.285714286,40,24,24,3,11,15,0.423076923,85,43,43,7,42,39,0.518518519,29,52,0.358024691,71,91,0.438271605,1446.017761,162,81,746,5618,1515,267,47,147,445,1069,97,48,779,0.480207257,675,4.22,10,10,41,4320,1517,159,532,999,157,163,0.97,1588323,95,95,1,1990,31,19,13,0.698,-1.8366973,-6.793575605,0,0,0
1996_NYY,13,10,0.565217391,69,39,39,7,16,11,0.592592593,65,35,35,3,18,11,0.620689655,71,37,37,4,16,10,0.615384615,71,35,35,6,13,17,0.433333333,80,48,48,7,16,11,0.592592593,101,47,47,3,49,31,0.6125,43,39,0.524390244,92,70,0.567901235,1530.358778,162,80,871,5628,1621,293,28,162,632,909,96,46,787,0.546264069,744,4.65,6,9,52,4320,1469,143,610,1139,91,146,0.98,2250877,101,100,2,1990,101,42,50,0.782,1.4526882,3.505220806,1,1,1
1996_OAK,13,12,0.52,88,52,52,3,11,16,0.407407407,53,30,30,2,14,15,0.482758621,77,36,36,6,17,10,0.62962963,50,29,29,5,11,19,0.366666667,54,21,21,2,12,12,0.5,56,44,44,7,40,41,0.49382716,38,43,0.469135802,78,84,0.481481481,1497.178621,162,81,861,5630,1492,283,21,243,640,1114,58,35,900,0.479743724,841,5.2,7,5,34,4368,1638,205,644,884,102,195,0.98,1148380,101,102,2,1990,41,22,15,0.718,-1.4843091,0.281516637,0,0,0
1996_PHI,13,11,0.541666667,91,60,60,6,13,15,0.464285714,81,46,46,5,6,21,0.222222222,97,48,48,10,11,16,0.407407407,61,40,40,7,11,19,0.366666667,82,41,41,11,13,13,0.5,108,57,57,8,35,46,0.432098765,32,49,0.395061728,67,95,0.413580247,1448.846219,162,81,650,5499,1405,249,39,132,536,1092,117,41,790,0.411695453,710,4.49,12,6,42,4269,1463,160,510,1044,115,145,0.98,1801677,100,101,1,1990,69,29,19,0.752,0.2505941,0.305336594,0,0,0
1996_PIT,12,14,0.461538462,78,41,41,6,9,18,0.333333333,73,48,48,7,15,12,0.555555556,88,43,43,6,12,15,0.444444444,100,61,61,10,8,20,0.285714286,80,55,55,10,17,10,0.62962963,94,68,68,8,36,44,0.45,37,45,0.451219512,73,89,0.450617284,1483.198036,162,80,776,5665,1509,319,33,138,510,989,126,49,833,0.467617278,750,4.64,5,7,37,4360,1602,183,479,1044,128,144,0.98,1332150,104,104,1,1990,162,51,32,0.792,6.6168039,-2.753999053,0,0,0
1996_SDP,17,10,0.62962963,67,40,40,9,17,10,0.62962963,91,52,52,7,9,19,0.321428571,101,46,46,8,15,12,0.555555556,50,37,37,3,18,10,0.642857143,88,43,43,11,15,10,0.6,67,31,31,3,45,36,0.555555556,46,35,0.567901235,91,71,0.561728395,1549.229981,162,81,771,5655,1499,285,24,147,601,1014,109,55,682,0.555881926,617,3.73,5,11,47,4467,1395,138,506,1194,118,136,0.98,2187886,95,95,1,1990,115,48,67,0.791,1.4891476,0.947127952,1,0,0
1996_SEA,15,10,0.6,83,39,39,8,12,14,0.461538462,97,48,48,3,14,12,0.538461538,93,48,48,7,16,12,0.571428571,105,46,46,6,12,17,0.413793103,90,55,55,7,15,11,0.576923077,67,48,48,10,43,38,0.530864198,42,38,0.525,85,76,0.527950311,1518.009846,161,81,993,5668,1625,343,19,245,670,1052,90,39,895,0.54739471,828,5.21,4,4,34,4293,1562,216,605,1000,110,155,0.98,2723850,100,99,2,1990,99,35,30,0.787,2.6175917,-3.130548279,0,0,0
1996_SFG,14,12,0.538461538,86,53,53,10,12,14,0.461538462,103,53,53,5,10,17,0.37037037,71,35,35,5,10,17,0.37037037,75,33,33,2,12,15,0.444444444,59,33,33,3,10,19,0.344827586,77,47,47,2,38,44,0.463414634,30,50,0.375,68,94,0.419753086,1440.040441,162,82,752,5533,1400,245,21,153,615,1189,113,53,862,0.437865423,756,4.72,9,8,35,4326,1520,194,570,997,134,165,0.97,1413922,95,96,1,1990,150,35,22,0.831,11.0265033,-2.93419852,0,0,0
1996_STL,12,15,0.444444444,87,55,55,11,12,14,0.461538462,100,57,57,10,17,10,0.62962963,65,30,30,6,15,11,0.576923077,92,55,55,10,15,15,0.5,116,68,68,13,17,9,0.653846154,62,46,46,7,48,33,0.592592593,40,41,0.49382716,88,74,0.543209877,1543.446794,162,81,759,5502,1468,281,31,142,495,1089,149,58,706,0.5330685,642,3.98,13,11,43,4356,1380,173,539,1050,125,139,0.98,2654718,100,100,1,1990,69,25,29,0.797,2.3282185,1.64290299,1,0,0
1996_TEX,16,10,0.615384615,60,31,31,5,18,9,0.666666667,81,40,40,6,15,13,0.535714286,112,55,55,7,13,14,0.481481481,51,24,24,3,16,12,0.571428571,108,54,54,8,13,14,0.481481481,71,54,54,11,50,31,0.617283951,41,41,0.5,91,72,0.558282209,1518.004627,163,81,928,5702,1622,323,32,221,660,1041,83,26,799,0.568049494,750,4.66,19,6,43,4347,1569,168,582,976,87,150,0.98,2889020,105,105,2,1990,119,42,45,0.796,4.4427405,-1.592067531,1,0,0
1996_TOR,11,14,0.44,63,47,47,3,13,15,0.464285714,81,40,40,4,12,15,0.444444444,70,38,38,6,13,14,0.481481481,80,41,41,6,14,15,0.482758621,134,75,75,11,11,15,0.423076923,137,74,74,7,35,46,0.432098765,39,42,0.481481481,74,88,0.456790123,1477.801899,162,81,766,5599,1451,302,35,177,529,1105,116,38,809,0.475033619,735,4.58,19,7,35,4335,1476,187,610,1033,110,187,0.98,2559573,99,100,2,1990,108,29,31,0.827,6.5106721,-2.955446213,0,0,0
1996_WSN,17,9,0.653846154,111,54,54,11,14,14,0.5,77,42,42,5,16,10,0.615384615,112,59,59,13,11,15,0.423076923,78,38,38,5,14,14,0.5,76,37,37,11,16,12,0.571428571,48,22,22,2,50,31,0.617283951,38,43,0.469135802,88,74,0.543209877,1522.17371,162,81,741,5505,1441,297,27,148,492,1077,108,34,668,0.547306527,605,3.78,11,7,43,4324,1353,152,482,1206,126,121,0.98,1616709,102,102,1,1990,58,31,32,0.744,-1.9787916,-0.663657343,0,0,0
1997_ANA,12,12,0.5,89,46,46,6,16,12,0.571428571,120,66,66,6,13,15,0.464285714,106,48,48,8,19,9,0.678571429,81,42,42,4,14,15,0.482758621,101,63,63,6,10,15,0.4,77,36,36,8,46,36,0.56097561,38,42,0.475,84,78,0.518518519,1493.357436,162,82,829,5628,1531,279,25,161,617,953,126,72,794,0.519724796,730,4.52,9,5,39,4362,1506,202,605,1050,126,140,0.98,1767330,102,102,2,1990,165,53,56,0.807,7.479707,-0.195416874,0,0,0
1997_ATL,19,6,0.76,58,32,32,5,17,11,0.607142857,86,49,49,5,16,12,0.571428571,62,20,20,4,17,11,0.607142857,67,33,33,4,16,11,0.592592593,82,43,43,7,16,10,0.615384615,71,41,41,4,50,31,0.617283951,51,30,0.62962963,101,61,0.62345679,1572.797802,162,81,791,5528,1490,268,37,174,597,1160,108,58,581,0.637525788,518,3.18,21,17,37,4395,1319,111,450,1196,114,136,0.98,3464488,102,99,1,1990,31,8,12,0.843,1.9621818,-2.279177673,1,0,0
1997_BAL,16,7,0.695652174,113,59,59,7,20,8,0.714285714,74,38,38,6,15,12,0.555555556,60,31,31,3,16,11,0.592592593,105,51,51,11,18,10,0.642857143,99,58,58,8,13,16,0.448275862,79,40,40,7,46,35,0.567901235,52,29,0.641975309,98,64,0.604938272,1538.922426,162,81,812,5584,1498,264,22,196,586,952,63,26,681,0.579803453,635,3.91,8,10,59,4383,1404,164,563,1139,97,148,0.98,3711132,97,96,2,1990,99,42,34,0.760,0.6661322,4.071840569,1,0,0
1997_BOS,13,12,0.52,69,33,33,5,9,17,0.346153846,78,39,39,4,14,15,0.482758621,71,47,47,7,15,13,0.535714286,103,58,58,4,16,13,0.551724138,63,33,33,5,11,14,0.44,87,46,46,6,39,42,0.481481481,39,42,0.481481481,78,84,0.481481481,1492.596078,162,81,851,5781,1684,373,32,185,514,1044,68,48,857,0.496785745,785,4.87,7,4,40,4355,1567,149,610,987,136,179,0.97,2226136,102,102,2,1990,153,58,39,0.768,3.4492911,-2.479290745,0,0,0
1997_CHC,6,19,0.24,93,56,56,10,15,13,0.535714286,102,54,54,6,11,17,0.392857143,79,37,37,10,11,17,0.392857143,78,40,40,2,12,16,0.428571429,74,38,38,7,13,12,0.52,42,16,16,2,42,39,0.518518519,26,55,0.320987654,68,94,0.419753086,1457.860132,162,81,687,5489,1444,269,39,127,451,1003,116,60,759,0.454528114,705,4.44,6,4,37,4287,1451,185,590,1072,115,117,0.98,2190308,102,102,1,1990,84,41,48,0.763,-1.4779047,-5.633554442,0,0,0
1997_CHW,8,17,0.32,102,51,51,7,15,11,0.576923077,103,52,52,8,17,11,0.607142857,113,48,48,9,13,14,0.481481481,112,68,68,7,15,15,0.5,139,75,75,11,12,13,0.48,89,46,46,10,45,36,0.555555556,35,45,0.4375,80,81,0.49689441,1498.602928,161,81,779,5491,1498,260,28,158,569,901,106,52,833,0.469375544,749,4.74,6,7,52,4266,1505,175,575,961,125,131,0.97,1864782,96,96,2,1990,51,17,28,0.823,1.6899063,4.430537451,0,0,0
1997_CIN,7,18,0.28,31,17,17,2,13,16,0.448275862,120,65,65,7,14,12,0.538461538,96,46,46,5,11,14,0.44,75,38,38,5,14,15,0.482758621,137,78,78,8,17,11,0.607142857,72,33,33,8,40,41,0.49382716,36,45,0.444444444,76,86,0.469135802,1501.538128,162,81,651,5484,1386,269,27,142,518,1113,190,67,764,0.427292479,712,4.42,5,8,49,4347,1408,173,558,1159,106,129,0.98,1785788,102,102,1,1990,187,59,48,0.799,7.9459074,6.778618337,0,0,0
1997_CLE,12,13,0.48,130,69,69,6,15,11,0.576923077,97,51,51,9,13,11,0.541666667,123,65,65,16,14,13,0.518518519,67,35,35,4,16,14,0.533333333,50,24,24,6,16,13,0.551724138,59,27,27,1,44,37,0.543209877,42,38,0.525,86,75,0.534161491,1511.853338,161,81,868,5556,1589,301,22,220,617,955,118,59,815,0.528792259,749,4.73,4,3,39,4275,1528,181,575,1036,108,159,0.98,3404750,103,102,2,1990,118,30,36,0.837,7.9587174,0.864446243,1,1,0
1997_COL,17,7,0.708333333,73,40,40,10,12,17,0.413793103,129,68,68,11,14,15,0.482758621,75,30,30,5,8,19,0.296296296,89,39,39,13,17,12,0.586206897,43,20,20,6,15,9,0.625,91,50,50,10,47,34,0.580246914,36,45,0.444444444,83,79,0.512345679,1524.382755,162,81,923,5603,1611,269,40,239,562,1060,137,65,908,0.50749551,835,5.25,9,5,38,4296,1697,196,566,870,111,202,0.98,3888453,122,123,1,1990,97,35,27,0.780,2.4033483,0.785727379,0,0,0
1997_DET,11,16,0.407407407,92,46,46,10,14,11,0.56,109,61,61,8,11,15,0.423076923,93,61,61,8,13,14,0.481481481,137,74,74,3,14,16,0.466666667,126,66,66,10,16,11,0.592592593,54,31,31,7,42,39,0.518518519,37,44,0.456790123,79,83,0.487654321,1507.418169,162,81,784,5481,1415,268,32,176,578,1164,161,72,790,0.496512111,732,4.56,13,8,42,4335,1476,178,552,982,91,146,0.98,1365157,99,100,2,1990,53,22,28,0.786,0.4306047,-1.434961956,0,0,0
